Fault Label,Throttle,Mean Voltage,Mean Current,Mean Speed_RPM,Mean Torque,Mean Thrust,Electrical Power,Mechanical Power,Efficiency
0,0.31314190247367,200.136212436857,28.0380942322211,1571.52663253696,-30.2753603986406,56.0654822197064,5611.43798358441,4982.56730297608,88.793056566819
0,0.561188601763716,197.93869322596,70.1183436922645,2111.36006108953,-54.5638531019274,101.04417241098,13879.1333216156,12064.5031122176,86.9254789377097
0,0.64859965695857,196.987843486934,88.323892728475,2272.19501537744,-63.1595068459945,116.962049714802,17398.7331569536,15028.873874664,86.3791273714516
0,0.786445092312915,195.635949229295,114.204338419158,2463.08053409151,-74.1899419570009,137.388781401853,22342.4741527357,19136.6427751249,85.6514038879698
0,0.513610649433136,198.417904368215,60.9419546336408,2019.10002913295,-49.9074731336456,92.4212465437954,12091.9749265098,10552.7469324637,87.2706650203881
0,0.743148542350258,195.862778441061,109.867155566694,2433.41456511056,-72.4222221501741,134.11522620402,21518.886348709,18455.6801987544,85.7650340249214
0,0.316668192474553,200.110370307507,28.5329575824303,1580.54056408438,-30.6214454180432,56.7063804037783,5709.7407077885,5068.42984753513,88.7681263813158
0,0.577368224770135,197.776633664312,73.2289455455087,2137.82634358534,-55.9988209276387,103.701520236367,14482.974336778,12536.9938830059,86.5636684252735
0,0.468093633193108,198.858966101402,52.5098316624932,1921.43641830163,-45.2714719525408,83.8360591713644,10442.0508345621,9109.46223894993,87.2382483410116
0,0.464893140166406,198.888406490755,51.9462240084763,1914.82521451022,-44.9605777297573,83.2603291291788,10331.5017162577,9015.77630075254,87.2649160631246
0,0.994089226549511,195.600535815254,114.857223566862,2469.84312612791,-74.4867706587708,137.938464182908,22466.1344719306,19265.958581949,85.7555562396374
0,0.571348091596144,197.839841874462,72.0189766299206,2126.52050042617,-55.4094894817936,102.610165707023,14248.2229484241,12339.4507593656,86.6034368217857
0,0.815837161141475,195.628063915975,114.348957561919,2464.41670065545,-74.2529697591555,137.505499553991,22369.8651786482,19163.2902657584,85.6656493578225
0,0.419063656749706,199.288373050183,44.2734537919291,1823.49587152499,-40.6865171287887,75.3454020903435,8823.184575506,7769.5775485472,88.058653676092
0,0.820454237973334,195.627026312575,114.369069018161,2464.57099470021,-74.259540850231,137.517668241168,22373.6808741604,19166.186036154,85.6639823547729
0,0.715929536382174,196.197053776971,103.466320742861,2388.1178462731,-69.7557744685149,129.177360126878,20299.7872948924,17445.283264097,85.9382564490535
0,0.313353283028417,200.134677602398,28.0675693379186,1572.06469626587,-30.2959981024824,56.1037001897855,5617.2939405273,4987.67086135199,88.7913453374277
0,0.789906747778932,195.63483765689,114.224406114705,2463.26843196372,-74.1989319639506,137.405429562871,22346.2731467049,19140.4216977928,85.6537534117414
0,0.814307475469675,195.628415227668,114.343519021499,2464.34898056088,-74.2495658369791,137.499195994405,22368.8414177305,19161.8852107495,85.6632887368096
0,0.409516303890612,199.370744875348,42.6962656318995,1802.17312625294,-39.7465830087966,73.6047833496194,8512.38628242754,7501.33247029375,88.1225571938512
0,0.664336668937692,196.807633209261,91.774635592386,2299.80830016781,-64.7010748601856,119.81680529664,18061.9488195799,15582.7907627221,86.2741386235671
0,0.539306082989672,198.163773721982,65.8100409306681,2068.58326353434,-52.3911002077676,97.0205559403083,13041.1660596193,11349.3929257449,87.0274396772481
0,0.694712487602672,196.451790189438,98.5882782767874,2352.20761837935,-67.6773512340504,125.328428211201,19367.8437591694,16670.9792820682,86.0755564190028
0,0.666109701510358,196.787125671733,92.1671862097224,2302.90932112196,-64.8753113772267,120.139465513392,18137.3156554626,15645.8225239611,86.2631649642646
0,0.637784071392774,197.110045867806,85.9838706708477,2253.02963143755,-62.1004615601707,115.000854741068,16948.2846918223,14652.2337439536,86.452605737874
0,0.928084890093174,195.607456807221,114.728806326612,2468.74560998644,-74.4409838954435,137.85367388045,22441.8100280767,19245.5599743374,85.7576102384765
0,0.54687646693619,198.085141984374,67.3133085049615,2084.33501339875,-53.174311083731,98.4709464513608,13333.7662726432,11606.7733171199,87.0479733916845
0,0.321849380467718,200.072103054376,29.2658723667942,1593.69102826539,-31.1299248893408,57.6480090543342,5855.28463214547,5195.46360945838,88.7311879073363
0,0.630838793381625,197.18785006631,84.494175831945,2240.61835062143,-61.4194425544315,113.739708434131,16661.224875426,14411.7216538274,86.4985723533662
0,0.89137553408892,195.612276776949,114.640593768355,2467.8492109884,-74.4018858074118,137.781270013725,22425.1075580894,19228.467398248,85.7452627526494
0,0.743354277223548,195.860238812554,109.915838881077,2433.74928154263,-72.4421339260617,134.152099863072,21528.1424525298,18463.2936847804,85.7635243054177
0,0.818970988273269,195.627320935002,114.363497710049,2464.5309390421,-74.2578221471013,137.514485457594,22372.6246697731,19165.4309506144,85.6646514814515
0,0.502464805961137,198.533883455029,58.7319234189732,1991.90317583494,-48.6411700861775,90.0762409003334,11660.2768391521,10146.4552488202,87.01727573698
0,0.571840794932199,197.834644973682,72.1181729965835,2127.4617505276,-55.4583988825051,102.700738671302,14267.4731509297,12355.8092332215,86.6012439800274
0,0.781970554596541,195.637351342113,114.177917016362,2462.85328173248,-74.1790419471374,137.368596198402,22337.4652668407,19132.0658598051,85.6501202408406
0,0.870863435557692,195.615393387861,114.583223089907,2467.30129527069,-74.3779736208012,137.736988186668,22414.2422603812,19218.0197564365,85.7402161232357
0,0.586620036450099,197.678748514254,75.1034660307447,2155.0652360782,-56.9035459401103,105.376936926125,14846.3591740404,12842.2718258572,86.501152742637
0,0.915096121112179,195.609061037575,114.700124525754,2468.39818088297,-74.4252971323294,137.824624319128,22436.3836593756,19238.7965287586,85.7482062209219
0,0.922514808801836,195.608116826372,114.717903381342,2468.52974921715,-74.4304551122155,137.834176133732,22439.7530466941,19241.1553767175,85.7458428204593
0,0.880538498815493,195.613857802086,114.611187430639,2467.57357021456,-74.3899279391985,137.75912581333,22419.5365205852,19223.2296651935,85.7432072582903
0,0.737251665843937,195.935815564329,108.468284511507,2423.70967149411,-71.846528775975,133.049127362931,21252.8217886257,18235.9542001896,85.8048610276743
0,0.747926055573396,195.803270706739,111.006555347569,2441.26477352168,-72.8894586250687,134.98047893531,21735.4466069426,18634.6704055342,85.7340120151109
0,0.885595747052594,195.613122962866,114.624696675426,2467.72404646994,-74.3967951617428,137.771842892116,22422.0948853514,19226.1766049776,85.7465669612266
0,0.680513897001425,196.61948075512,95.3774551836498,2327.83491626338,-66.2847358853425,122.749510898786,18753.065713954,16158.7519749918,86.1659219962539
0,0.817340819727045,195.627764082028,114.354770979646,2464.45661667058,-74.2546631406974,137.508635445735,22370.9681588605,19164.037689364,85.6647667337263
0,0.582690556481742,197.720476010112,74.3045866519016,2147.74469766635,-56.5184743835346,104.66384145099,14691.5382425486,12712.03829484,86.526258074354
0,0.917755696422116,195.608715134755,114.706407141163,2468.438561885,-74.4267605787347,137.827334405064,22437.5729186071,19239.4895642194,85.7467500340218
0,0.701822849973663,196.367026109664,100.211506844129,2364.28451761948,-68.3728920386718,126.616466738279,19678.2355809499,16928.7852206409,86.0279629797161
0,0.400591621272162,199.446687517538,41.2420383599683,1782.01964850135,-38.8682730656,71.978283454814,8225.58793736692,7253.53715637397,88.1825981511041
0,0.882188291682375,195.613633585811,114.61543957131,2467.6049731195,-74.3912023064131,137.761485752616,22420.3425995788,19223.8036200277,85.7426845046908
0,0.782292915678852,195.63726801458,114.179725396643,2462.8644607978,-74.1795437189097,137.369525405388,22337.8095392541,19132.2821178657,85.6497683187987
0,0.576901705867602,197.781582833411,73.1345224617563,2136.9382521951,-55.9524583112818,103.615663539419,14464.6616122518,12521.4104586585,86.5655263449275
0,0.439161899510182,199.114248545872,47.6077100777911,1865.35726373666,-42.6139465240897,78.9147157853551,9479.37341712911,8324.45645462316,87.8165263495261
0,0.637665717449651,197.111365386135,85.9585614032931,2252.8218945722,-62.0890210260809,114.979668566816,16943.409404831,14648.1836820723,86.4535780968366
0,0.569957452272638,197.847950479206,71.8564882690293,2127.66325007559,-55.4123373331208,102.615439505772,14216.6589326606,12346.7162786127,86.8468206003595
0,0.792900760717423,195.633943499243,114.240961171495,2463.42877217782,-74.2067323096964,137.419874647585,22349.4097431236,19143.6799100433,85.6563109722995
0,0.528428260237825,198.272399285734,63.7294512918791,2047.72022064111,-51.3374282356031,95.0693115474152,12635.7912128042,11008.9737013045,87.1253213660952
0,0.496877980405241,198.587197290489,57.7108030145032,1980.94383875418,-48.1047819316078,89.0829295029794,11460.6266240337,9979.35609823353,87.0751349433738
0,0.476692531827516,198.771703813797,54.1675981848905,1944.26509396896,-46.2866284442716,85.7159786005055,10766.9857827118,9424.38747530717,87.5304162697006
0,0.745134749100025,195.838118607923,110.339395122284,2436.66022244265,-72.6153133449297,134.472802490602,21608.6595490843,18529.5680770551,85.7506595213137
0,0.855992811457298,195.617768316117,114.538718507326,2466.92732353267,-74.3620162338307,137.707437470056,22405.8085001911,19210.9843627832,85.7410896938592
0,0.604551588021964,197.486160477472,78.7909702684608,2188.10797086009,-58.6577166850179,108.62540126855,15560.126198613,13441.1370228234,86.3819280850148
0,0.346282392293311,199.886753086724,32.8152350264943,1654.34296662698,-33.5290736371884,62.0908771059047,6559.33078122367,5808.83727607087,88.5583830091156
0,0.415036872484366,199.323255932733,43.6055719736836,1814.53212147438,-40.2900528875309,74.611209050982,8691.60458260374,7656.04724477185,88.0855447577015
0,0.615369610883683,197.359213954152,81.2130455340139,2212.69289155836,-59.9019827869147,110.929597753544,16028.1428294158,13880.4787415286,86.6006678955618
0,0.636918327838505,197.119831670444,85.7968477785666,2251.46596901082,-62.0145394425263,114.841739708383,16912.2601919657,14621.8059627947,86.4568413495726
0,0.306976988362627,200.180993885147,27.1806031366604,1555.64167852801,-29.6702745957263,54.9449529550447,5441.04015029442,4833.628209706,88.8364738393713
0,0.422489125767945,199.258552277455,44.8445032277736,1831.08384119623,-41.0236762824702,75.9697708934717,8935.65079076783,7866.56097468808,88.0356804320921
0,0.65421884314172,196.923784735919,89.5503597781514,2282.10848660415,-63.7107619916481,117.982892577122,17634.5957719768,15226.188148409,86.3427114819664
0,0.830135821911461,195.624948806379,114.407454543541,2464.92613675401,-74.2756815068742,137.547558346063,22380.9524381483,19173.114323124,85.6671063312009
0,0.398072456950058,199.467947712248,40.8348660963094,1776.2877067508,-38.6202785473786,71.5190343469931,8145.24693533529,7184.07435490631,88.1995894285381
0,0.979790337645566,195.601740857467,114.834833212545,2469.71336624064,-74.481090957735,137.927946218027,22461.8932874507,19263.4774186306,85.7607022351626
0,0.709805811076253,196.271099660166,102.048309269717,2377.8070476042,-69.1557765220066,128.066252818525,20029.1338788282,17220.5563720357,85.9775389001652
0,0.533517079405894,198.221575380288,64.7026801069472,2057.61560724815,-51.8341370283539,95.9891426450978,12825.4671821259,11169.2040357923,87.0861378941277
0,0.776241007387156,195.638305919179,114.161234613153,2462.98580373804,-74.1788728464577,137.368283048995,22334.3105413592,19133.0517078348,85.6666323878848
0,0.635624288353853,197.134279889674,85.5197171650952,2249.18534854405,-61.8890855879234,114.60941775542,16858.8678597097,14577.4452339665,86.4675217533709
0,0.570486912395814,197.842371679893,71.9630064803294,2128.6739674397,-55.4648766908941,102.712734612767,14237.3318752839,12364.2935510691,86.8441759971448
0,0.716772836849882,196.186833917638,103.661804842556,2389.52440412913,-69.837808454516,129.329274915763,20337.0812902492,17476.086253321,85.9321256767558
0,0.490102699258381,198.651734317484,56.4749624846313,1967.30837982836,-47.4454421574603,87.8619299212247,11218.8492430868,9774.82625835516,87.1285997926971
0,0.876728338901053,195.614462913756,114.600273217819,2467.45334171449,-74.3844838518525,137.749044170097,22417.4708952734,19220.8862971998,85.7406546304581
0,0.689822550272217,196.509790679619,97.4777114978554,2343.84385298883,-67.1978289418613,124.440423966406,19155.3246823719,16494.0012880486,86.1066129734027
0,0.717105991207102,196.182692324334,103.740852944148,2390.12556372917,-69.8727123816001,129.393911817776,20352.1598346058,17489.2194020691,85.9329896394158
0,0.781651521612991,195.637481511994,114.176165656734,2462.83538899256,-74.1781377611111,137.366921779835,22337.1374977796,19131.6936608681,85.6497107687584
0,0.657363538432364,196.887846840159,90.2388745954228,2287.61186045315,-64.0179429450383,118.55174619452,17766.9377203719,15336.496550726,86.3204272570894
0,0.822699380283566,195.626582626986,114.377391431407,2464.63249082949,-74.2621954030475,137.522584079717,22375.2582155153,19167.3494220001,85.6631429116167
0,0.837692389895518,195.621131954122,114.477353080947,2466.31555424406,-74.3342280745234,137.655977915783,22394.1893928065,19199.0431367601,85.7322531304805
0,0.314587255860605,200.125641703345,28.240509905322,1575.22704360998,-30.4171942726816,56.3281375420054,5651.65016683223,5017.69682784237,88.7828630528065
0,0.522354452635868,198.332302899831,62.5819533105529,2036.0758625757,-50.7525556604395,93.986214186006,12412.0229200516,10821.6623252959,87.1869347567307
0,0.564081480684159,197.90912825036,70.6848565423424,2116.59129385526,-54.8379678072943,101.55179223573,13989.1783387968,12155.1539672881,86.8896919669521
0,0.645386535648185,197.024336409999,87.6253655912414,2266.49785966879,-62.8438284111134,116.377460020568,17264.3295082979,14916.2637540246,86.3993226429979
0,0.631862548357087,197.176400193666,84.7135022138784,2242.46291694993,-61.5204461473612,113.926752124741,16703.5034143307,14447.3053848228,86.4926657986479
0,0.605853993181289,197.472027888878,79.0615371699082,2190.48981562229,-58.78518406036,108.861451963623,15612.4420729536,13485.0085866269,86.3734739486259
0,0.737701018230433,195.930282430568,108.574353865891,2424.44567600113,-71.8901406702797,133.129890130159,21273.0038176603,18252.5647392578,85.8015393392867
0,0.618862961449814,197.320688554244,81.9505738905702,2219.06587727893,-60.2463604254363,111.567334121181,16170.5436675028,14000.4861923064,86.5801823376077
0,0.989604997437466,195.600895957115,114.850161140869,2469.81764315142,-74.4857766177812,137.936623366261,22464.794419973,19265.5026970815,85.7586423312779
0,0.913591863178499,195.60924679209,114.69690688395,2468.35997458196,-74.4235745203286,137.821434296904,22435.7755649519,19238.0534622784,85.7472183503707
0,0.844951860614144,195.619719960275,114.503207642597,2466.57761981385,-74.3462257257645,137.678195788452,22399.085413598,19204.1822696408,85.7364571590155
0,0.898926810548887,195.6112163786,114.660192571141,2468.01503730305,-74.4087839534525,137.794044358245,22428.8197390454,19231.5423295167,85.7447808367612
0,0.522955740199982,198.326341141141,62.6960404203596,2037.25843047409,-50.8114603665426,94.0952969750821,12434.276300607,10840.5148179327,87.1825151368357
0,0.505185688422652,198.507638405353,59.2346006505461,1997.32264173558,-48.9058977870436,90.5664773834039,11758.5206870241,10229.4331306386,86.9959189843254
0,0.91356521262107,195.609249761916,114.696838039975,2468.36004046765,-74.4235853159028,137.821454288708,22435.7624390634,19238.0567663744,85.7472832431072
0,0.605209231803395,197.479076571151,78.9269054788587,2189.29362327868,-58.7212088100187,108.742979277816,15586.4124105836,13462.9770655555,86.3763687942315
0,0.986471470333288,195.601154596513,114.84640554079,2469.72618958131,-74.4811337420831,137.928025448301,22464.089525038,19263.5885048205,85.7528122087911
0,0.770121687307492,195.640772420115,114.116130146604,2462.58006766648,-74.1585599665182,137.330666604663,22325.7678474759,19124.6613907631,85.6618304078857
0,0.780851934303516,195.637835445826,114.16961415518,2462.74975032091,-74.1737164289631,137.358734127709,22335.8961870045,19129.8881155936,85.6463871224643
0,0.546463242170578,198.089340121162,67.2329681605468,2083.54769076054,-53.134255772604,98.3967699492661,13318.1342973098,11593.6491690532,87.0516012997034
0,0.339259382593693,199.940833686538,31.7795103399101,1637.13798228585,-32.8394249963135,60.8137499931696,6354.0217915116,5630.18849909857,88.608265502331
0,0.491721326242424,198.636366942278,56.7691796135586,1970.57412300293,-47.6029246159121,88.1535641035435,11276.4235927309,9823.55130666827,87.1158415244422
0,0.710750114864483,196.259759049829,102.265732598682,2379.38329031848,-69.2474251508169,128.235972501516,20070.6480388715,17254.808493186,85.970360597067
0,0.387967607106327,199.552406739275,39.2176356609974,1753.11327071456,-37.6258285245541,69.677460230657,7825.97358277605,6907.77456362198,88.2672870098245
0,0.584300701804217,197.703361023991,74.6319176643428,2150.7593821932,-56.6768269197529,104.957086888433,14754.9809619063,12765.5479370194,86.5168716244156
0,0.462338547245384,198.911519989468,51.5034102216538,1909.74214950272,-44.7194469427961,82.8137906348073,10244.6216118303,8943.61846571455,87.3006227520073
0,0.768133043324689,195.641555431165,114.101184414798,2462.47240769346,-74.1533056059318,137.320936307281,22322.9331954492,19122.4703103852,85.6628926985434
0,0.820763480386639,195.626981760015,114.37030818738,2464.57183590002,-74.2594612875315,137.517520902835,22373.9181936599,19166.1720429739,85.6630111770276
0,0.545520165230242,198.098928648243,67.0493472849557,2081.73745553046,-53.042082916472,98.2260794749528,13282.4038637137,11563.482116093,87.0586547039375
0,0.68914399876905,196.517818860775,97.3241986032894,2342.68865110943,-67.1317550668474,124.318064938604,19125.9392318913,16469.6618205216,86.1116498428455
0,0.843811522994504,195.619986489376,114.498528892835,2466.49801402175,-74.3422114249254,137.670761898009,22398.2006750697,19202.5255877646,85.7324472904554
0,0.502750333077465,198.531138777477,58.7845236798075,1992.47269695783,-48.6690292839298,90.1278320072795,11670.5584286437,10155.1693408389,87.0152821129324
0,0.572648779581767,197.826216333416,72.2796780850183,2128.96517481362,-55.5365931228609,102.845542820109,14298.8152333565,12381.9743100183,86.5944073543478
0,0.429058447587328,199.200948599043,45.9475824765438,1845.55146944016,-41.6703795455867,77.1673695288712,9152.80201516032,8053.70512121551,87.9916894069782
0,0.610562945915254,197.420800454887,80.0426249776548,2199.06499791586,-59.245303234822,109.713524508934,15802.0790935989,13643.7608791086,86.341555426307
0,0.440729874485806,199.100517152699,47.8715450987591,1868.56498775198,-42.7621922987305,79.1892449976465,9531.24938606168,8367.78043029902,87.7931118089923
0,0.646749843767825,197.008853877674,87.9216224201512,2268.92226755453,-62.9780421712129,116.626004020766,17321.3380640596,14964.1095663686,86.3911870493303
0,0.926915947435116,195.607583074933,114.727436788824,2468.66271878384,-74.4366372901083,137.845624611311,22441.556622644,19243.7900711829,85.7506918738672
0,0.542446872273439,198.132048981024,66.4175863489151,2074.63208794502,-52.6974874153541,97.5879396580669,13159.4524716847,11449.1463342729,87.0032120174315
0,0.8929870156419,195.612064774519,114.64450092563,2467.88284850797,-74.4033082884143,137.783904237804,22425.8475411067,19229.097119827,85.7452414432943
0,0.353588816880634,199.829785435772,33.9061140906091,1672.06328041074,-34.2468186557932,63.4200345477672,6775.45150368723,5996.73766313093,88.5068347086165
0,0.871527946131643,195.615214727279,114.586129458295,2467.36005372067,-74.3808939337543,137.742396173618,22414.7903187523,19219.2320088156,85.7435279808827
0,0.523047224534783,198.325447410155,62.7132196576485,2037.43455418401,-50.8202404971022,94.111556476104,12437.6273471345,10843.3253786509,87.1816229576062
0,0.950430407023178,195.604841958536,114.778211273543,2469.11963685963,-74.4556419748237,137.880818471895,22451.1738764448,19252.2659624073,85.7517119967001
0,0.319561961561412,200.089039535562,28.9414942379323,1587.89934150113,-30.9054654799648,57.232343481415,5790.87578479188,5139.2573342153,88.7474973597626
0,0.630878205217123,197.187417046026,84.5024819637839,2240.68737552834,-61.4232231940851,113.746709618673,16662.8261524169,14413.0527568589,86.4982484064885
0,0.720634798393057,196.13979944681,104.562362648663,2396.0364318362,-70.2181634260316,130.03363597413,20508.8408395935,17619.1515075296,85.9100309243944
0,0.943515546831062,195.605621861784,114.763837125351,2468.97845587916,-74.4496389654219,137.869701787818,22448.4517281489,19249.6130122116,85.750292471502
0,0.77673547279744,195.63813725541,114.16451171906,2463.00924052259,-74.1799101524891,137.37020398609,22334.9324133904,19133.5013264966,85.6662602436422
0,0.894737619888262,195.611791557261,114.649180254685,2467.97210647157,-74.4077244844208,137.792082378556,22426.7315501903,19230.9339756594,85.7500520422302
0,0.609155520701704,197.436143736778,79.7488481023141,2196.50248645703,-59.1076322652302,109.458578268948,15745.3050367709,13596.1944956714,86.3507849731676
0,0.696652039616493,196.428669099034,99.0308225201448,2355.52920007079,-67.8682001073169,125.681852050585,19452.4926674147,16741.5988175759,86.0640284194538
0,0.365432973255113,199.735965002618,35.7027034051084,1700.40121569996,-35.4104221330029,65.5748558018552,7131.11391782157,6305.57386568298,88.4234067545119
0,0.729782612735161,196.027842376952,106.705772150124,2411.32313617803,-71.1152543493637,131.694915461787,20917.3022837555,17958.0959417537,85.8528298637249
0,0.585135160492725,197.694564754662,74.8007578759604,2152.28973991961,-56.757385605748,105.106269640273,14787.7032716068,12792.7886379634,86.5096384678357
0,0.835383793646501,195.623860574994,114.427363380609,2465.10600067601,-74.2836726078745,137.562356681249,22384.7225799324,19176.5763009659,85.6681436747286
0,0.528077211309477,198.275890299455,63.6626363200005,2047.03952361479,-51.3034065794106,95.0063084803973,12622.7658951585,10998.0208361224,87.1284544724126
0,0.986720129118514,195.601101093025,114.8470031675,2469.72841516915,-74.4811660825696,137.928085338091,22464.2002767971,19263.6142286161,85.752503945191
0,0.500935912682643,198.548596657175,58.4501613434337,1988.85029402252,-48.4923613065721,89.8006690862401,11605.1975091242,10099.9106757171,87.0292010780199
0,0.565544003592265,197.893906103664,70.976270895083,2119.36723485279,-54.981725499279,101.818010183857,14045.7714880998,12203.0021508893,86.8802554649864
0,0.837408945951412,195.621169599758,114.476363061795,2466.31549270368,-74.3343273949961,137.656161842585,22394.0000336748,19199.0683101881,85.7330904765459
0,0.750987038395015,195.764963885553,111.740007355327,2446.30021200743,-73.1898785526119,135.536812134467,21874.7785044871,18750.0696847892,85.7154721861209
0,0.616269382804085,197.349284151635,81.4029081378314,2214.34368929677,-59.9910419250929,111.094522083513,16064.8056488623,13911.4865536881,86.5960463995606
0,0.937247976400151,195.606351883022,114.750545535017,2468.8388332252,-74.4435875677644,137.858495495859,22445.9355886912,19246.9598776728,85.7480847774055
0,0.511214356217963,198.441320435524,60.4936462425824,2014.36097663891,-49.6738245121376,91.9885639113632,12004.4390383375,10478.6902982154,87.2901287994432
0,0.856006281951937,195.617766679478,114.538759600857,2466.92731100718,-74.3620111778792,137.707428107183,22405.8163513573,19210.9829590671,85.741053384575
0,0.669993409338976,196.742198547488,93.0276072650506,2309.63997193918,-65.2544474831899,120.84156941332,18302.4559789383,15783.2527232152,86.2357092478618
0,0.848359368043997,195.619137122687,114.513786331132,2466.65649902664,-74.3494860775643,137.68423347697,22401.0880707477,19205.6386043057,85.735293498467
